field,date,product,volume_net,volume_gross,unit,avg_lat,avg_lon,fldMainArea,status,hc_type
JETTE,2015-03-01,Oil,0.00479,0.00479,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-04-01,Gas,7e-05,0.00038,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-04-01,Oil,0.00313,0.00313,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-05-01,Gas,4e-05,0.00053,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-05-01,Oil,0.00477,0.00477,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-06-01,Gas,1e-05,0.00032,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-06-01,Oil,0.00271,0.00271,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-07-01,Gas,1e-05,0.00062,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-07-01,Oil,0.00529,0.00529,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-08-01,Gas,5e-05,0.00065,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-08-01,Oil,0.00626,0.00626,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-09-01,Gas,0.0,0.00041,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-09-01,Oil,0.00283,0.00283,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-10-01,Gas,1e-05,0.00053,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-10-01,Oil,0.00511,0.00511,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-11-01,Gas,0.0,0.00025,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-11-01,Oil,0.00222,0.00222,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-12-01,Gas,1e-05,0.00049,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2015-12-01,Oil,0.00388,0.00388,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-01-01,Gas,0.0,0.0007,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-01-01,Oil,0.00518,0.00518,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-02-01,Gas,0.0,0.0006,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-02-01,Oil,0.00491,0.00491,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-03-01,Gas,0.0,0.00063,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-03-01,Oil,0.00519,0.00519,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-04-01,Gas,3e-05,0.0006,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-04-01,Oil,0.00454,0.00454,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-05-01,Gas,1e-05,0.00056,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-05-01,Oil,0.0044,0.0044,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-06-01,Gas,2e-05,0.00066,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-06-01,Oil,0.00515,0.00515,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-07-01,Gas,1e-05,0.00065,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-07-01,Oil,0.00538,0.00538,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-08-01,Gas,0.0,0.00061,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-08-01,Oil,0.00471,0.00471,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-09-01,Gas,1e-05,0.00033,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-09-01,Oil,0.00269,0.00269,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-10-01,Gas,3e-05,0.0007,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-10-01,Oil,0.00524,0.00524,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-11-01,Gas,0.0,0.00084,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-11-01,Oil,0.00356,0.00356,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-12-01,Gas,0.0,0.00029,bill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JETTE,2016-12-01,Oil,0.00128,0.00128,mill_sm3,59.3991006,2.3553992,North sea,Shut down,OIL
JOHAN CASTBERG,2025-03-01,Gas,0.0,8e-05,bill_sm3,72.47127634210526,20.265113236842105,Barents sea,Producing,OIL/GAS
JOHAN CASTBERG,2025-03-01,Oil,0.00089,0.00089,mill_sm3,72.47127634210526,20.265113236842105,Barents sea,Producing,OIL/GAS
JOHAN CASTBERG,2025-04-01,Gas,0.0,0.00748,bill_sm3,72.47127634210526,20.265113236842105,Barents sea,Producing,OIL/GAS
JOHAN CASTBERG,2025-04-01,Oil,0.06317,0.06317,mill_sm3,72.47127634210526,20.265113236842105,Barents sea,Producing,OIL/GAS
JOHAN CASTBERG,2025-05-01,Gas,0.0,0.02057,bill_sm3,72.47127634210526,20.265113236842105,Barents sea,Producing,OIL/GAS
JOHAN CASTBERG,2025-05-01,Oil,0.19052,0.19052,mill_sm3,72.47127634210526,20.265113236842105,Barents sea,Producing,OIL/GAS
JOHAN CASTBERG,2025-06-01,Oil,0.69092,0.0,mill_sm3,72.47127634210526,20.265113236842105,Barents sea,Producing,OIL/GAS
JOHAN SVERDRUP,2019-10-01,Gas,0.02015,0.02965,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2019-10-01,NGL,0.02172,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2019-10-01,Oil,0.46853,0.63825,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2019-11-01,Gas,0.05329,0.06911,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2019-11-01,NGL,0.05302,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2019-11-01,Oil,1.51311,1.5132,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2019-12-01,Gas,0.0606,0.07896,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2019-12-01,NGL,0.06111,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2019-12-01,Oil,1.74219,1.73956,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-01-01,Gas,0.0542,0.07097,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-01-01,NGL,0.05414,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-01-01,Oil,1.5679,1.56134,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-02-01,Gas,0.05993,0.07773,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-02-01,NGL,0.0598,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-02-01,Oil,1.74317,1.73423,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-03-01,Gas,0.06265,0.08089,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-03-01,NGL,0.05942,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-03-01,Oil,1.80402,1.8059,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-04-01,Gas,0.06467,0.08672,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-04-01,NGL,0.05275,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-04-01,Oil,1.96045,1.95003,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-05-01,Gas,0.07986,0.10263,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-05-01,NGL,0.0674,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-05-01,Oil,2.23672,2.23473,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-06-01,Gas,0.06233,0.08059,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-06-01,NGL,0.06239,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-06-01,Oil,1.79757,1.79404,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-07-01,Gas,0.07981,0.1011,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-07-01,NGL,0.07301,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-07-01,Oil,2.27794,2.27246,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-08-01,Gas,0.0787,0.10275,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-08-01,NGL,0.08046,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-08-01,Oil,2.32819,2.32383,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-09-01,Gas,0.05809,0.07447,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-09-01,NGL,0.05504,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-09-01,Oil,1.70298,1.69499,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-10-01,Gas,0.07892,0.10209,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-10-01,NGL,0.07877,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-10-01,Oil,2.31096,2.30434,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-11-01,Gas,0.07829,0.10022,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-11-01,NGL,0.07566,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-11-01,Oil,2.29025,2.28158,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-12-01,Gas,0.0837,0.10679,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-12-01,NGL,0.08178,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2020-12-01,Oil,2.44501,2.44118,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-01-01,Gas,0.08302,0.10789,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-01-01,NGL,0.0861,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-01-01,Oil,2.49168,2.4823,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-02-01,Gas,0.0755,0.09685,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-02-01,NGL,0.07786,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-02-01,Oil,2.24812,2.24314,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-03-01,Gas,0.07741,0.10066,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-03-01,NGL,0.08071,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-03-01,Oil,2.34083,2.32833,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-04-01,Gas,0.08045,0.10243,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-04-01,NGL,0.0778,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-04-01,Oil,2.40883,2.40047,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-05-01,Gas,0.08811,0.11238,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-05-01,NGL,0.07917,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-05-01,Oil,2.6422,2.6305,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-06-01,Gas,0.08366,0.10624,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-06-01,NGL,0.0737,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-06-01,Oil,2.49406,2.48726,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-07-01,Gas,0.07684,0.09882,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-07-01,NGL,0.07608,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-07-01,Oil,2.31406,2.30587,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-08-01,Gas,0.09057,0.11316,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-08-01,NGL,0.07745,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-08-01,Oil,2.64675,2.63463,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-09-01,Gas,0.0895,0.10984,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-09-01,NGL,0.07081,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-09-01,Oil,2.55817,2.55023,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-10-01,Gas,0.09434,0.11357,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-10-01,NGL,0.06538,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-10-01,Oil,2.65203,2.63849,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-11-01,Gas,0.07716,0.09399,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-11-01,NGL,0.05136,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-11-01,Oil,2.19713,2.18293,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-12-01,Gas,0.09552,0.11359,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-12-01,NGL,0.06067,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2021-12-01,Oil,2.64199,2.63177,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-01-01,Gas,0.08356,0.09914,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-01-01,NGL,0.05266,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-01-01,Oil,2.32324,2.31514,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-02-01,Gas,0.08677,0.10151,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-02-01,NGL,0.05019,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-02-01,Oil,2.39523,2.38024,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-03-01,Gas,0.09426,0.11297,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-03-01,NGL,0.05115,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-03-01,Oil,2.62122,2.61464,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-04-01,Gas,0.09455,0.11019,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-04-01,NGL,0.05333,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-04-01,Oil,2.5648,2.54982,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-05-01,Gas,0.09635,0.11334,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-05-01,NGL,0.05728,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-05-01,Oil,2.64623,2.6358,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-06-01,Gas,0.05946,0.0698,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-06-01,NGL,0.035,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-06-01,Oil,1.63375,1.62332,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-07-01,Gas,0.07006,0.08078,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-07-01,NGL,0.03908,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-07-01,Oil,1.88909,1.88111,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-08-01,Gas,0.0963,0.11236,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-08-01,NGL,0.05502,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-08-01,Oil,2.64003,2.63446,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-09-01,Gas,0.08984,0.10802,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-09-01,NGL,0.05355,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-09-01,Oil,2.5575,2.55097,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-10-01,Gas,0.08317,0.11023,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-10-01,NGL,0.04825,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-10-01,Oil,2.65437,2.63652,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-11-01,Gas,0.08664,0.1096,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-11-01,NGL,0.05021,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-11-01,Oil,2.53324,2.52001,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-12-01,Gas,0.09982,0.11873,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-12-01,NGL,0.05771,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2022-12-01,Oil,2.75205,2.75539,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-01-01,Gas,0.10817,0.12509,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-01-01,NGL,0.06124,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-01-01,Oil,2.99223,2.97895,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-02-01,Gas,0.10109,0.11764,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-02-01,NGL,0.05569,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-02-01,Oil,2.86172,2.84712,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-03-01,Gas,0.05505,0.14621,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-03-01,NGL,0.03168,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-03-01,Oil,3.51945,3.4954,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-04-01,Gas,0.11856,0.14004,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-04-01,NGL,0.07226,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-04-01,Oil,3.3947,3.37406,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-05-01,Gas,0.12518,0.14787,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-05-01,NGL,0.07665,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-05-01,Oil,3.51289,3.49404,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-06-01,Gas,0.1266,0.14978,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-06-01,NGL,0.07698,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-06-01,Oil,3.60658,3.5863,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-07-01,Gas,0.12828,0.151,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-07-01,NGL,0.07582,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-07-01,Oil,3.65885,3.63945,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-08-01,Gas,0.12659,0.14945,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-08-01,NGL,0.07687,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-08-01,Oil,3.62989,3.61065,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-09-01,Gas,0.12034,0.14177,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-09-01,NGL,0.07124,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-09-01,Oil,3.43774,3.41854,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-10-01,Gas,0.12841,0.15137,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-10-01,NGL,0.07497,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-10-01,Oil,3.67967,3.65991,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-11-01,Gas,0.11559,0.13641,bill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-11-01,NGL,0.06835,0.0,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
JOHAN SVERDRUP,2023-11-01,Oil,3.31347,3.29143,mill_sm3,58.82226043362832,2.5857241592920355,North sea,Producing,OIL
