field,date,product,volume,unit
33/9-6 DELTA,2011-02-01,Oil,0.00115,mill_sm3
33/9-6 DELTA,2011-03-01,Oil,0.00122,mill_sm3
33/9-6 DELTA,2011-04-01,Oil,0.0024,mill_sm3
33/9-6 DELTA,2011-05-01,Oil,0.00251,mill_sm3
33/9-6 DELTA,2011-06-01,Oil,0.00149,mill_sm3
33/9-6 DELTA,2011-07-01,Oil,0.00181,mill_sm3
33/9-6 DELTA,2011-08-01,Oil,0.00259,mill_sm3
33/9-6 DELTA,2011-09-01,Oil,0.00216,mill_sm3
33/9-6 DELTA,2011-10-01,Oil,0.00065,mill_sm3
33/9-6 DELTA,2011-11-01,Oil,0.00199,mill_sm3
33/9-6 DELTA,2011-12-01,Oil,0.00154,mill_sm3
33/9-6 DELTA,2012-01-01,Oil,0.00173,mill_sm3
33/9-6 DELTA,2012-02-01,Oil,0.00061,mill_sm3
33/9-6 DELTA,2012-03-01,Oil,0.00128,mill_sm3
33/9-6 DELTA,2012-05-01,Oil,0.00035,mill_sm3
33/9-6 DELTA,2012-06-01,Oil,0.00142,mill_sm3
33/9-6 DELTA,2012-07-01,Oil,0.00251,mill_sm3
33/9-6 DELTA,2012-08-01,Oil,0.00147,mill_sm3
33/9-6 DELTA,2012-09-01,Oil,9e-05,mill_sm3
33/9-6 DELTA,2012-10-01,Oil,0.0023,mill_sm3
33/9-6 DELTA,2012-11-01,Oil,0.00168,mill_sm3
33/9-6 DELTA,2012-12-01,Oil,0.00095,mill_sm3
33/9-6 DELTA,2013-01-01,Oil,0.00047,mill_sm3
33/9-6 DELTA,2013-03-01,Oil,0.0008,mill_sm3
33/9-6 DELTA,2013-04-01,Oil,0.0007,mill_sm3
33/9-6 DELTA,2013-05-01,Oil,0.00032,mill_sm3
33/9-6 DELTA,2013-06-01,Oil,0.00045,mill_sm3
33/9-6 DELTA,2013-07-01,Oil,0.00032,mill_sm3
33/9-6 DELTA,2013-08-01,Oil,0.0004,mill_sm3
33/9-6 DELTA,2013-09-01,Oil,0.00086,mill_sm3
33/9-6 DELTA,2013-10-01,Oil,2e-05,mill_sm3
33/9-6 DELTA,2013-12-01,Oil,0.00092,mill_sm3
33/9-6 DELTA,2014-01-01,Oil,0.00089,mill_sm3
33/9-6 DELTA,2014-02-01,Oil,5e-05,mill_sm3
7220/11-1 (Alta),2018-07-01,Oil,0.01855,mill_sm3
7220/11-1 (Alta),2018-08-01,Oil,0.04349,mill_sm3
7220/11-1 (Alta),2018-09-01,Oil,0.04389,mill_sm3
ALBUSKJELL,1979-05-01,Oil,0.00504,mill_sm3
ALBUSKJELL,1979-06-01,Oil,0.0132,mill_sm3
ALBUSKJELL,1979-07-01,Oil,0.04049,mill_sm3
ALBUSKJELL,1979-08-01,Oil,0.10943,mill_sm3
ALBUSKJELL,1979-09-01,Oil,0.12278,mill_sm3
ALBUSKJELL,1979-10-01,Oil,0.07993,mill_sm3
ALBUSKJELL,1979-11-01,Oil,0.12738,mill_sm3
ALBUSKJELL,1979-12-01,Oil,0.10452,mill_sm3
ALBUSKJELL,1980-01-01,Oil,0.13938,mill_sm3
ALBUSKJELL,1980-02-01,Oil,0.14892,mill_sm3
ALBUSKJELL,1980-03-01,Oil,0.15087,mill_sm3
ALBUSKJELL,1980-04-01,Oil,0.12985,mill_sm3
ALBUSKJELL,1980-05-01,Oil,0.15528,mill_sm3
ALBUSKJELL,1980-06-01,Oil,0.16033,mill_sm3
ALBUSKJELL,1980-07-01,Oil,0.06937,mill_sm3
ALBUSKJELL,1980-08-01,Oil,0.15104,mill_sm3
ALBUSKJELL,1980-09-01,Oil,0.15244,mill_sm3
ALBUSKJELL,1980-10-01,Oil,0.14279,mill_sm3
ALBUSKJELL,1980-11-01,Oil,0.13476,mill_sm3
ALBUSKJELL,1980-12-01,Oil,0.13742,mill_sm3
ALBUSKJELL,1981-01-01,Oil,0.13334,mill_sm3
ALBUSKJELL,1981-02-01,Oil,0.13469,mill_sm3
ALBUSKJELL,1981-03-01,Oil,0.16914,mill_sm3
ALBUSKJELL,1981-04-01,Oil,0.15325,mill_sm3
ALBUSKJELL,1981-05-01,Oil,0.15528,mill_sm3
ALBUSKJELL,1981-06-01,Oil,0.14844,mill_sm3
ALBUSKJELL,1981-07-01,Oil,0.15701,mill_sm3
ALBUSKJELL,1981-08-01,Oil,0.06112,mill_sm3
ALBUSKJELL,1981-09-01,Oil,0.17031,mill_sm3
ALBUSKJELL,1981-10-01,Oil,0.13805,mill_sm3
ALBUSKJELL,1981-11-01,Oil,0.14193,mill_sm3
ALBUSKJELL,1981-12-01,Oil,0.1562,mill_sm3
ALBUSKJELL,1982-01-01,Oil,0.1496,mill_sm3
ALBUSKJELL,1982-02-01,Oil,0.12492,mill_sm3
ALBUSKJELL,1982-03-01,Oil,0.13377,mill_sm3
ALBUSKJELL,1982-04-01,Oil,0.11761,mill_sm3
ALBUSKJELL,1982-05-01,Oil,0.10015,mill_sm3
ALBUSKJELL,1982-06-01,Oil,0.11585,mill_sm3
ALBUSKJELL,1982-07-01,Oil,0.10356,mill_sm3
ALBUSKJELL,1982-08-01,Oil,0.08544,mill_sm3
ALBUSKJELL,1982-09-01,Oil,0.07452,mill_sm3
ALBUSKJELL,1982-10-01,Oil,0.06632,mill_sm3
ALBUSKJELL,1982-11-01,Oil,0.07509,mill_sm3
ALBUSKJELL,1982-12-01,Oil,0.08273,mill_sm3
ALBUSKJELL,1983-01-01,Oil,0.08145,mill_sm3
ALBUSKJELL,1983-02-01,Oil,0.08426,mill_sm3
ALBUSKJELL,1983-03-01,Oil,0.09508,mill_sm3
ALBUSKJELL,1983-04-01,Oil,0.08821,mill_sm3
ALBUSKJELL,1983-05-01,Oil,0.08375,mill_sm3
ALBUSKJELL,1983-06-01,Oil,0.08204,mill_sm3
ALBUSKJELL,1983-07-01,Oil,0.08249,mill_sm3
ALBUSKJELL,1983-08-01,Oil,0.07272,mill_sm3
ALBUSKJELL,1983-09-01,Oil,0.07121,mill_sm3
ALBUSKJELL,1983-10-01,Oil,0.07295,mill_sm3
ALBUSKJELL,1983-11-01,Oil,0.07077,mill_sm3
ALBUSKJELL,1983-12-01,Oil,0.06989,mill_sm3
ALBUSKJELL,1984-01-01,Oil,0.06739,mill_sm3
ALBUSKJELL,1984-02-01,Oil,0.06255,mill_sm3
ALBUSKJELL,1984-03-01,Oil,0.06491,mill_sm3
ALBUSKJELL,1984-04-01,Oil,0.06194,mill_sm3
ALBUSKJELL,1984-05-01,Oil,0.06148,mill_sm3
ALBUSKJELL,1984-06-01,Oil,0.0514,mill_sm3
ALBUSKJELL,1984-07-01,Oil,0.05038,mill_sm3
ALBUSKJELL,1984-08-01,Oil,0.03888,mill_sm3
ALBUSKJELL,1984-09-01,Oil,0.04723,mill_sm3
ALBUSKJELL,1984-10-01,Oil,0.0475,mill_sm3
ALBUSKJELL,1984-11-01,Oil,0.04467,mill_sm3
ALBUSKJELL,1984-12-01,Oil,0.04659,mill_sm3
ALBUSKJELL,1985-01-01,Oil,0.04747,mill_sm3
ALBUSKJELL,1985-02-01,Oil,0.04403,mill_sm3
ALBUSKJELL,1985-03-01,Oil,0.04881,mill_sm3
ALBUSKJELL,1985-04-01,Oil,0.04487,mill_sm3
ALBUSKJELL,1985-05-01,Oil,0.04524,mill_sm3
ALBUSKJELL,1985-06-01,Oil,0.03935,mill_sm3
ALBUSKJELL,1985-07-01,Oil,0.04251,mill_sm3
ALBUSKJELL,1985-08-01,Oil,0.0423,mill_sm3
ALBUSKJELL,1985-09-01,Oil,0.04055,mill_sm3
ALBUSKJELL,1985-10-01,Oil,0.042,mill_sm3
ALBUSKJELL,1985-11-01,Oil,0.04086,mill_sm3
ALBUSKJELL,1985-12-01,Oil,0.03972,mill_sm3
ALBUSKJELL,1986-01-01,Oil,0.03948,mill_sm3
ALBUSKJELL,1986-02-01,Oil,0.03547,mill_sm3
ALBUSKJELL,1986-03-01,Oil,0.03686,mill_sm3
ALBUSKJELL,1986-04-01,Oil,0.01509,mill_sm3
ALBUSKJELL,1986-05-01,Oil,0.03937,mill_sm3
ALBUSKJELL,1986-06-01,Oil,0.03532,mill_sm3
ALBUSKJELL,1986-07-01,Oil,0.04354,mill_sm3
ALBUSKJELL,1986-08-01,Oil,0.0401,mill_sm3
ALBUSKJELL,1986-09-01,Oil,0.03743,mill_sm3
ALBUSKJELL,1986-10-01,Oil,0.03382,mill_sm3
ALBUSKJELL,1986-11-01,Oil,0.03481,mill_sm3
ALBUSKJELL,1986-12-01,Oil,0.03379,mill_sm3
ALBUSKJELL,1987-01-01,Oil,0.03405,mill_sm3
ALBUSKJELL,1987-02-01,Oil,0.03012,mill_sm3
ALBUSKJELL,1987-03-01,Oil,0.0316,mill_sm3
ALBUSKJELL,1987-04-01,Oil,0.0295,mill_sm3
ALBUSKJELL,1987-05-01,Oil,0.03044,mill_sm3
ALBUSKJELL,1987-06-01,Oil,0.02965,mill_sm3
ALBUSKJELL,1987-07-01,Oil,0.02856,mill_sm3
ALBUSKJELL,1987-08-01,Oil,0.00794,mill_sm3
ALBUSKJELL,1987-09-01,Oil,0.0271,mill_sm3
ALBUSKJELL,1987-10-01,Oil,0.02907,mill_sm3
ALBUSKJELL,1987-11-01,Oil,0.0263,mill_sm3
ALBUSKJELL,1987-12-01,Oil,0.02737,mill_sm3
ALBUSKJELL,1988-01-01,Oil,0.026,mill_sm3
ALBUSKJELL,1988-02-01,Oil,0.02402,mill_sm3
ALBUSKJELL,1988-03-01,Oil,0.02649,mill_sm3
ALBUSKJELL,1988-04-01,Oil,0.02468,mill_sm3
ALBUSKJELL,1988-05-01,Oil,0.02461,mill_sm3
ALBUSKJELL,1988-06-01,Oil,0.02318,mill_sm3
ALBUSKJELL,1988-07-01,Oil,0.02346,mill_sm3
ALBUSKJELL,1988-08-01,Oil,0.02467,mill_sm3
ALBUSKJELL,1988-09-01,Oil,0.02322,mill_sm3
ALBUSKJELL,1988-10-01,Oil,0.02042,mill_sm3
ALBUSKJELL,1988-11-01,Oil,0.01649,mill_sm3
ALBUSKJELL,1988-12-01,Oil,0.01621,mill_sm3
ALBUSKJELL,1989-01-01,Oil,0.01506,mill_sm3
ALBUSKJELL,1989-02-01,Oil,0.0133,mill_sm3
ALBUSKJELL,1989-03-01,Oil,0.01362,mill_sm3
ALBUSKJELL,1989-04-01,Oil,0.01753,mill_sm3
ALBUSKJELL,1989-05-01,Oil,0.02096,mill_sm3
ALBUSKJELL,1989-06-01,Oil,0.01996,mill_sm3
ALBUSKJELL,1989-07-01,Oil,0.01956,mill_sm3
ALBUSKJELL,1989-08-01,Oil,0.0195,mill_sm3
ALBUSKJELL,1989-09-01,Oil,0.01827,mill_sm3
ALBUSKJELL,1989-10-01,Oil,0.01847,mill_sm3
ALBUSKJELL,1989-11-01,Oil,0.01749,mill_sm3
ALBUSKJELL,1989-12-01,Oil,0.01782,mill_sm3
ALBUSKJELL,1990-01-01,Oil,0.01785,mill_sm3
ALBUSKJELL,1990-02-01,Oil,0.01524,mill_sm3
ALBUSKJELL,1990-03-01,Oil,0.0155,mill_sm3
ALBUSKJELL,1990-04-01,Oil,0.01589,mill_sm3
ALBUSKJELL,1990-05-01,Oil,0.01227,mill_sm3
ALBUSKJELL,1990-06-01,Oil,0.0104,mill_sm3
ALBUSKJELL,1990-07-01,Oil,0.01124,mill_sm3
ALBUSKJELL,1990-08-01,Oil,0.01239,mill_sm3
ALBUSKJELL,1990-09-01,Oil,0.01113,mill_sm3
ALBUSKJELL,1990-10-01,Oil,0.01182,mill_sm3
ALBUSKJELL,1990-11-01,Oil,0.01182,mill_sm3
ALBUSKJELL,1990-12-01,Oil,0.01231,mill_sm3
ALBUSKJELL,1991-01-01,Oil,0.01206,mill_sm3
ALBUSKJELL,1991-02-01,Oil,0.01057,mill_sm3
ALBUSKJELL,1991-03-01,Oil,0.01161,mill_sm3
ALBUSKJELL,1991-04-01,Oil,0.01097,mill_sm3
ALBUSKJELL,1991-05-01,Oil,0.01138,mill_sm3
ALBUSKJELL,1991-06-01,Oil,0.01148,mill_sm3
ALBUSKJELL,1991-07-01,Oil,0.01061,mill_sm3
ALBUSKJELL,1991-08-01,Oil,0.00445,mill_sm3
ALBUSKJELL,1991-09-01,Oil,0.01168,mill_sm3
ALBUSKJELL,1991-10-01,Oil,0.01195,mill_sm3
ALBUSKJELL,1991-11-01,Oil,0.01021,mill_sm3
ALBUSKJELL,1991-12-01,Oil,0.01108,mill_sm3
ALBUSKJELL,1992-01-01,Oil,0.01073,mill_sm3
ALBUSKJELL,1992-02-01,Oil,0.00939,mill_sm3
ALBUSKJELL,1992-03-01,Oil,0.00828,mill_sm3
ALBUSKJELL,1992-04-01,Oil,0.01151,mill_sm3
ALBUSKJELL,1992-05-01,Oil,0.00787,mill_sm3
ALBUSKJELL,1992-06-01,Oil,0.01013,mill_sm3
ALBUSKJELL,1992-07-01,Oil,0.01049,mill_sm3
ALBUSKJELL,1992-08-01,Oil,0.01059,mill_sm3
ALBUSKJELL,1992-09-01,Oil,0.00978,mill_sm3
ALBUSKJELL,1992-10-01,Oil,0.00947,mill_sm3
ALBUSKJELL,1992-11-01,Oil,0.00935,mill_sm3
ALBUSKJELL,1992-12-01,Oil,0.01309,mill_sm3
ALBUSKJELL,1993-01-01,Oil,0.01216,mill_sm3
ALBUSKJELL,1993-02-01,Oil,0.01111,mill_sm3
ALBUSKJELL,1993-03-01,Oil,0.01162,mill_sm3
ALBUSKJELL,1993-04-01,Oil,0.01207,mill_sm3
ALBUSKJELL,1993-05-01,Oil,0.012,mill_sm3
ALBUSKJELL,1993-06-01,Oil,0.01157,mill_sm3
ALBUSKJELL,1993-07-01,Oil,0.01183,mill_sm3
ALBUSKJELL,1993-08-01,Oil,0.01193,mill_sm3
ALBUSKJELL,1993-09-01,Oil,0.01142,mill_sm3
ALBUSKJELL,1993-10-01,Oil,0.01108,mill_sm3
ALBUSKJELL,1993-11-01,Oil,0.01088,mill_sm3
ALBUSKJELL,1993-12-01,Oil,0.01115,mill_sm3
ALBUSKJELL,1994-01-01,Oil,0.01093,mill_sm3
ALBUSKJELL,1994-02-01,Oil,0.01005,mill_sm3
ALBUSKJELL,1994-03-01,Oil,0.0106,mill_sm3
ALBUSKJELL,1994-04-01,Oil,0.01031,mill_sm3
ALBUSKJELL,1994-05-01,Oil,0.01032,mill_sm3
ALBUSKJELL,1994-06-01,Oil,0.00979,mill_sm3
ALBUSKJELL,1994-07-01,Oil,0.00965,mill_sm3
ALBUSKJELL,1994-08-01,Oil,0.00756,mill_sm3
ALBUSKJELL,1994-09-01,Oil,0.00946,mill_sm3
ALBUSKJELL,1994-10-01,Oil,0.00945,mill_sm3
ALBUSKJELL,1994-11-01,Oil,0.01018,mill_sm3
ALBUSKJELL,1994-12-01,Oil,0.00956,mill_sm3
ALBUSKJELL,1995-01-01,Oil,0.00952,mill_sm3
ALBUSKJELL,1995-02-01,Oil,0.00873,mill_sm3
ALBUSKJELL,1995-03-01,Oil,0.00941,mill_sm3
ALBUSKJELL,1995-04-01,Oil,0.00905,mill_sm3
ALBUSKJELL,1995-05-01,Oil,0.0092,mill_sm3
ALBUSKJELL,1995-06-01,Oil,0.0084,mill_sm3
ALBUSKJELL,1995-07-01,Oil,0.00861,mill_sm3
ALBUSKJELL,1995-08-01,Oil,0.00951,mill_sm3
ALBUSKJELL,1995-09-01,Oil,0.00869,mill_sm3
ALBUSKJELL,1995-10-01,Oil,0.00867,mill_sm3
ALBUSKJELL,1995-11-01,Oil,0.00839,mill_sm3
ALBUSKJELL,1995-12-01,Oil,0.00793,mill_sm3
ALBUSKJELL,1996-01-01,Oil,0.00754,mill_sm3
ALBUSKJELL,1996-02-01,Oil,0.00666,mill_sm3
ALBUSKJELL,1996-03-01,Oil,0.00713,mill_sm3
ALBUSKJELL,1996-04-01,Oil,0.00693,mill_sm3
ALBUSKJELL,1996-05-01,Oil,0.00672,mill_sm3
ALBUSKJELL,1996-06-01,Oil,0.00593,mill_sm3
ALBUSKJELL,1996-07-01,Oil,0.00737,mill_sm3
ALBUSKJELL,1996-08-01,Oil,0.00733,mill_sm3
ALBUSKJELL,1996-09-01,Oil,0.00747,mill_sm3
ALBUSKJELL,1996-10-01,Oil,0.00708,mill_sm3
ALBUSKJELL,1996-11-01,Oil,0.00643,mill_sm3
ALBUSKJELL,1996-12-01,Oil,0.00632,mill_sm3
ALBUSKJELL,1997-01-01,Oil,0.00529,mill_sm3
ALBUSKJELL,1997-02-01,Oil,0.00606,mill_sm3
ALBUSKJELL,1997-03-01,Oil,0.00692,mill_sm3
ALBUSKJELL,1997-04-01,Oil,0.00619,mill_sm3
ALBUSKJELL,1997-05-01,Oil,0.00576,mill_sm3
ALBUSKJELL,1997-06-01,Oil,0.00541,mill_sm3
ALBUSKJELL,1997-07-01,Oil,0.00569,mill_sm3
ALBUSKJELL,1997-08-01,Oil,0.0071,mill_sm3
ALBUSKJELL,1997-09-01,Oil,0.00753,mill_sm3
ALBUSKJELL,1997-10-01,Oil,0.0062,mill_sm3
ALBUSKJELL,1997-11-01,Oil,0.00602,mill_sm3
ALBUSKJELL,1997-12-01,Oil,0.00682,mill_sm3
ALBUSKJELL,1998-01-01,Oil,0.00659,mill_sm3
ALBUSKJELL,1998-02-01,Oil,0.0061,mill_sm3
ALBUSKJELL,1998-03-01,Oil,0.00681,mill_sm3
ALBUSKJELL,1998-04-01,Oil,0.00658,mill_sm3
ALBUSKJELL,1998-05-01,Oil,0.00665,mill_sm3
ALBUSKJELL,1998-06-01,Oil,0.0066,mill_sm3
ALBUSKJELL,1998-07-01,Oil,0.00648,mill_sm3
ALVE,2009-03-01,Oil,0.01051,mill_sm3
ALVE,2009-04-01,Oil,0.02998,mill_sm3
ALVE,2009-05-01,Oil,0.03052,mill_sm3
ALVE,2009-06-01,Oil,0.03064,mill_sm3
ALVE,2009-07-01,Oil,0.02959,mill_sm3
ALVE,2009-08-01,Oil,0.02879,mill_sm3
ALVE,2009-09-01,Oil,0.02342,mill_sm3
ALVE,2009-10-01,Oil,0.02395,mill_sm3
ALVE,2009-11-01,Oil,0.02687,mill_sm3
ALVE,2009-12-01,Oil,0.02449,mill_sm3
ALVE,2010-01-01,Oil,0.02468,mill_sm3
ALVE,2010-02-01,Oil,0.02316,mill_sm3
ALVE,2010-03-01,Oil,0.02427,mill_sm3
ALVE,2010-04-01,Oil,0.01726,mill_sm3
ALVE,2010-05-01,Oil,0.02407,mill_sm3
ALVE,2010-06-01,Oil,0.02229,mill_sm3
ALVE,2010-07-01,Oil,0.02113,mill_sm3
ALVE,2010-08-01,Oil,0.01297,mill_sm3
ALVE,2010-09-01,Oil,0.01355,mill_sm3
ALVE,2010-10-01,Oil,0.0228,mill_sm3
ALVE,2010-11-01,Oil,0.01898,mill_sm3
ALVE,2010-12-01,Oil,0.01857,mill_sm3
ALVE,2011-01-01,Oil,0.01749,mill_sm3
ALVE,2011-02-01,Oil,0.0132,mill_sm3
ALVE,2011-03-01,Oil,0.01401,mill_sm3
ALVE,2011-04-01,Oil,0.02033,mill_sm3
ALVE,2011-05-01,Oil,0.04453,mill_sm3
ALVE,2011-06-01,Oil,0.03716,mill_sm3
ALVE,2011-07-01,Oil,0.03225,mill_sm3
ALVE,2011-08-01,Oil,0.03313,mill_sm3
ALVE,2011-09-01,Oil,0.01943,mill_sm3
ALVE,2011-10-01,Oil,0.02953,mill_sm3
ALVE,2011-11-01,Oil,0.02977,mill_sm3
ALVE,2011-12-01,Oil,0.02765,mill_sm3
ALVE,2012-01-01,Oil,0.02691,mill_sm3
ALVE,2012-02-01,Oil,0.02661,mill_sm3
ALVE,2012-03-01,Oil,0.03033,mill_sm3
ALVE,2012-04-01,Oil,0.02756,mill_sm3
ALVE,2012-05-01,Oil,0.02878,mill_sm3
ALVE,2012-06-01,Oil,0.01103,mill_sm3
ALVE,2012-07-01,Oil,0.02807,mill_sm3
ALVE,2012-08-01,Oil,0.02582,mill_sm3
ALVE,2012-09-01,Oil,0.0214,mill_sm3
ALVE,2012-10-01,Oil,0.00504,mill_sm3
ALVE,2012-11-01,Oil,0.00118,mill_sm3
ALVE,2012-12-01,Oil,0.01073,mill_sm3
ALVE,2013-01-01,Oil,0.01251,mill_sm3
ALVE,2013-02-01,Oil,0.01195,mill_sm3
ALVE,2013-03-01,Oil,0.01307,mill_sm3
ALVE,2013-04-01,Oil,0.00292,mill_sm3
ALVE,2013-05-01,Oil,0.00249,mill_sm3
ALVE,2013-06-01,Oil,0.01417,mill_sm3
ALVE,2013-07-01,Oil,0.01415,mill_sm3
ALVE,2013-08-01,Oil,0.01444,mill_sm3
ALVE,2013-09-01,Oil,0.00224,mill_sm3
ALVE,2013-10-01,Oil,0.01026,mill_sm3
ALVE,2013-11-01,Oil,0.01798,mill_sm3
ALVE,2013-12-01,Oil,0.01961,mill_sm3
ALVE,2014-01-01,Oil,0.01883,mill_sm3
ALVE,2014-02-01,Oil,0.01574,mill_sm3
ALVE,2014-03-01,Oil,0.01759,mill_sm3
ALVE,2014-04-01,Oil,0.01722,mill_sm3
ALVE,2014-05-01,Oil,0.01785,mill_sm3
ALVE,2014-06-01,Oil,0.01674,mill_sm3
ALVE,2014-07-01,Oil,0.01673,mill_sm3
ALVE,2014-08-01,Oil,0.00412,mill_sm3
ALVE,2014-09-01,Oil,0.01515,mill_sm3
ALVE,2014-10-01,Oil,0.01517,mill_sm3
ALVE,2014-11-01,Oil,0.01467,mill_sm3
ALVE,2014-12-01,Oil,0.01474,mill_sm3
ALVE,2015-01-01,Oil,0.01225,mill_sm3
ALVE,2015-02-01,Oil,0.01315,mill_sm3
ALVE,2015-03-01,Oil,0.0153,mill_sm3
ALVE,2015-04-01,Oil,0.01451,mill_sm3
ALVE,2015-05-01,Oil,0.01529,mill_sm3
ALVE,2015-06-01,Oil,0.01464,mill_sm3
ALVE,2015-07-01,Oil,0.01272,mill_sm3
ALVE,2015-08-01,Oil,0.01202,mill_sm3
ALVE,2015-09-01,Oil,0.01104,mill_sm3
ALVE,2015-10-01,Oil,0.01061,mill_sm3
ALVE,2015-11-01,Oil,0.01007,mill_sm3
ALVE,2015-12-01,Oil,0.01034,mill_sm3
ALVE,2016-01-01,Oil,0.01031,mill_sm3
ALVE,2016-02-01,Oil,0.01031,mill_sm3
ALVE,2016-03-01,Oil,0.0102,mill_sm3
ALVE,2016-04-01,Oil,0.00982,mill_sm3
ALVE,2016-05-01,Oil,0.01035,mill_sm3
ALVE,2016-06-01,Oil,0.00996,mill_sm3
ALVE,2016-07-01,Oil,0.01295,mill_sm3
ALVE,2016-08-01,Oil,0.0144,mill_sm3
ALVE,2016-10-01,Oil,0.01849,mill_sm3
ALVE,2016-11-01,Oil,0.01993,mill_sm3
ALVE,2016-12-01,Oil,0.01971,mill_sm3
ALVE,2017-01-01,Oil,0.01579,mill_sm3
ALVE,2017-02-01,Oil,0.01376,mill_sm3
ALVE,2017-03-01,Oil,0.01455,mill_sm3
ALVE,2017-04-01,Oil,0.01336,mill_sm3
ALVE,2017-05-01,Oil,0.01382,mill_sm3
ALVE,2017-06-01,Oil,0.01362,mill_sm3
ALVE,2017-07-01,Oil,0.0164,mill_sm3
ALVE,2017-08-01,Oil,0.01608,mill_sm3
ALVE,2017-09-01,Oil,0.01436,mill_sm3
ALVE,2017-10-01,Oil,0.01539,mill_sm3
ALVE,2017-11-01,Oil,0.01421,mill_sm3
ALVE,2017-12-01,Oil,0.01445,mill_sm3
ALVE,2018-01-01,Oil,0.01035,mill_sm3
ALVE,2018-02-01,Oil,0.01115,mill_sm3
ALVE,2018-03-01,Oil,0.01206,mill_sm3
ALVE,2018-04-01,Oil,0.0118,mill_sm3
ALVE,2018-05-01,Oil,0.01208,mill_sm3
ALVE,2018-06-01,Oil,0.01161,mill_sm3
ALVE,2018-07-01,Oil,0.01154,mill_sm3
ALVE,2018-08-01,Oil,0.01192,mill_sm3
ALVE,2018-09-01,Oil,0.0109,mill_sm3
ALVE,2018-10-01,Oil,0.01134,mill_sm3
ALVE,2018-11-01,Oil,0.01098,mill_sm3
ALVE,2018-12-01,Oil,0.01095,mill_sm3
ALVE,2019-01-01,Oil,0.00792,mill_sm3
ALVE,2019-02-01,Oil,0.00723,mill_sm3
ALVE,2019-03-01,Oil,0.00782,mill_sm3
ALVE,2019-04-01,Oil,0.00742,mill_sm3
ALVE,2019-05-01,Oil,0.0074,mill_sm3
ALVE,2019-06-01,Oil,0.00709,mill_sm3
ALVE,2019-07-01,Oil,0.00666,mill_sm3
ALVE,2019-08-01,Oil,0.00653,mill_sm3
ALVE,2019-09-01,Oil,0.00586,mill_sm3
ALVE,2019-10-01,Oil,0.00691,mill_sm3
ALVE,2019-11-01,Oil,0.00542,mill_sm3
ALVE,2019-12-01,Oil,0.0069,mill_sm3
ALVE,2020-01-01,Oil,0.00409,mill_sm3
ALVE,2020-02-01,Oil,0.00504,mill_sm3
ALVE,2020-03-01,Oil,0.0029,mill_sm3
ALVE,2020-04-01,Oil,0.00224,mill_sm3
ALVE,2020-05-01,Oil,0.00215,mill_sm3
ALVE,2020-06-01,Oil,0.00333,mill_sm3
ALVE,2020-07-01,Oil,0.00499,mill_sm3
ALVE,2020-08-01,Oil,0.00504,mill_sm3
ALVE,2020-09-01,Oil,0.00398,mill_sm3
ALVE,2020-10-01,Oil,0.00485,mill_sm3
ALVE,2020-11-01,Oil,0.00322,mill_sm3
ALVE,2020-12-01,Oil,0.00521,mill_sm3
ALVE,2021-01-01,Oil,0.00504,mill_sm3
ALVE,2021-02-01,Oil,0.0042,mill_sm3
ALVE,2021-03-01,Oil,0.00542,mill_sm3
ALVE,2021-04-01,Oil,0.00534,mill_sm3
ALVE,2021-05-01,Oil,0.00211,mill_sm3
ALVE,2021-06-01,Oil,0.00047,mill_sm3
ALVE,2021-07-01,Oil,0.0045,mill_sm3
ALVE,2021-08-01,Oil,0.00427,mill_sm3
ALVE,2021-09-01,Oil,0.00205,mill_sm3
ALVE,2021-10-01,Oil,0.00387,mill_sm3
ALVE,2021-11-01,Oil,0.00469,mill_sm3
ALVE,2021-12-01,Oil,0.00508,mill_sm3
ALVE,2022-01-01,Oil,0.00493,mill_sm3
ALVE,2022-02-01,Oil,0.00459,mill_sm3
ALVE,2022-03-01,Oil,0.00486,mill_sm3
ALVE,2022-04-01,Oil,0.00465,mill_sm3
ALVE,2022-05-01,Oil,0.00442,mill_sm3
ALVE,2022-06-01,Oil,0.00478,mill_sm3
ALVE,2022-07-01,Oil,0.00443,mill_sm3
ALVE,2022-08-01,Oil,0.0041,mill_sm3
ALVE,2022-09-01,Oil,0.00441,mill_sm3
ALVE,2022-10-01,Oil,0.00805,mill_sm3
ALVE,2022-11-01,Oil,0.00928,mill_sm3
ALVE,2022-12-01,Oil,0.00834,mill_sm3
ALVE,2023-01-01,Oil,0.01098,mill_sm3
ALVE,2023-02-01,Oil,0.00861,mill_sm3
ALVE,2023-03-01,Oil,0.00917,mill_sm3
ALVE,2023-04-01,Oil,0.00938,mill_sm3
ALVE,2023-05-01,Oil,0.00335,mill_sm3
ALVE,2023-07-01,Oil,0.0071,mill_sm3
ALVE,2023-08-01,Oil,0.00714,mill_sm3
ALVE,2023-09-01,Oil,0.00714,mill_sm3
ALVE,2023-10-01,Oil,0.00977,mill_sm3
ALVE,2023-11-01,Oil,0.00846,mill_sm3
ALVE,2023-12-01,Oil,0.00666,mill_sm3
ALVE,2024-01-01,Oil,0.0078,mill_sm3
ALVE,2024-02-01,Oil,0.00639,mill_sm3
ALVE,2024-03-01,Oil,0.00547,mill_sm3
ALVE,2024-04-01,Oil,0.00676,mill_sm3
ALVE,2024-05-01,Oil,0.00657,mill_sm3
ALVE,2024-06-01,Oil,0.00549,mill_sm3
